,CH1,CH2
Second,Volt,Volt
3.82080e-02,4.00e-04,-2.80e-01, 
3.82160e-02,4.00e-04,-2.40e-01, 
3.82240e-02,4.00e-04,-2.40e-01, 
3.82320e-02,8.00e-04,-2.80e-01, 
3.82400e-02,8.00e-04,-2.80e-01, 
3.82480e-02,4.00e-04,-2.80e-01, 
3.82560e-02,4.00e-04,-2.80e-01, 
3.82640e-02,4.00e-04,-2.80e-01, 
3.82720e-02,4.00e-04,-3.20e-01, 
3.82800e-02,4.00e-04,-3.60e-01, 
3.82880e-02,4.00e-04,-2.40e-01, 
3.82960e-02,4.00e-04,-2.80e-01, 
3.83040e-02,4.00e-04,-2.40e-01, 
3.83120e-02,4.00e-04,-2.40e-01, 
3.83200e-02,4.00e-04,-3.20e-01, 
3.83280e-02,4.00e-04,-2.40e-01, 
3.83360e-02,4.00e-04,-2.40e-01, 
3.83440e-02,4.00e-04,-2.80e-01, 
3.83520e-02,4.00e-04,-2.80e-01, 
3.83600e-02,4.00e-04,-4.00e-01, 
3.83680e-02,4.00e-04,-3.20e-01, 
3.83760e-02,4.00e-04,-2.00e-01, 
3.83840e-02,8.00e-04,-2.40e-01, 
3.83920e-02,4.00e-04,-2.40e-01, 
3.84000e-02,8.00e-04,-2.40e-01, 
3.84080e-02,4.00e-04,-2.00e-01, 
3.84160e-02,4.00e-04,-2.40e-01, 
3.84240e-02,4.00e-04,-2.80e-01, 
3.84320e-02,4.00e-04,-2.80e-01, 
3.84400e-02,4.00e-04,-2.40e-01, 
3.84480e-02,8.00e-04,-2.80e-01, 
3.84560e-02,4.00e-04,-2.40e-01, 
3.84640e-02,4.00e-04,-2.40e-01, 
3.84720e-02,4.00e-04,-2.40e-01, 
3.84800e-02,4.00e-04,-2.40e-01, 
3.84880e-02,4.00e-04,-3.20e-01, 
3.84960e-02,4.00e-04,-2.80e-01, 
3.85040e-02,4.00e-04,-2.80e-01, 
3.85120e-02,4.00e-04,-2.80e-01, 
3.85200e-02,4.00e-04,-2.80e-01, 
3.85280e-02,4.00e-04,-2.40e-01, 
3.85360e-02,4.00e-04,-2.40e-01, 
3.85440e-02,4.00e-04,-2.80e-01, 
3.85520e-02,4.00e-04,-2.40e-01, 
3.85600e-02,4.00e-04,-2.40e-01, 
