# header lines commented out 3/9 JL
#Spectrum Name:,
#Description:,
#Student ID:,
#Detector Used:,
#Comments:,
#Acquisition Mode:,Mossbauer
#Mossbauer Dwell Time:,0.1 mSeconds
#Elapsed Passes:,5000 
#High Voltage:,1800
#Conversion Gain:,2048
#Coarse Gain:,32
#Fine Gain:,1.78
#ULD:,  40%
#LLD:,  22%
#
#Channel Data:
#Chan,Dwell(mSec.),Counts
1294,    129.50,88
1295,    129.60,81
1296,    129.70,98
1297,    129.80,80
1298,    129.90,88
1299,    130.00,80
1300,    130.10,97
1301,    130.20,91
1302,    130.30,77
1303,    130.40,73
1304,    130.50,83
1305,    130.60,64
1306,    130.70,93
1307,    130.80,79
1308,    130.90,87
1309,    131.00,86
1310,    131.10,85
1311,    131.20,99
1312,    131.30,60
1313,    131.40,87
1314,    131.50,83
1315,    131.60,85
1316,    131.70,79
1317,    131.80,85
1318,    131.90,73
1319,    132.00,83
1320,    132.10,87
1321,    132.20,75
1322,    132.30,78
1323,    132.40,67
1324,    132.50,80
1325,    132.60,72
1326,    132.70,75
1327,    132.80,90
1328,    132.90,82
1329,    133.00,77
1330,    133.10,65
1331,    133.20,74
1332,    133.30,72
1333,    133.40,84
1334,    133.50,81
1335,    133.60,73
1336,    133.70,77
1337,    133.80,77
1338,    133.90,82
1339,    134.00,72
1340,    134.10,75
1341,    134.20,66
1342,    134.30,85
1343,    134.40,69
1344,    134.50,76
1345,    134.60,65
1346,    134.70,74
1347,    134.80,67
1348,    134.90,67
1349,    135.00,76
1350,    135.10,56
1351,    135.20,58
1352,    135.30,51
1353,    135.40,66
1354,    135.50,61
1355,    135.60,69
1356,    135.70,46
1357,    135.80,58
1358,    135.90,53
1359,    136.00,48
1360,    136.10,44
1361,    136.20,51
1362,    136.30,59
1363,    136.40,55
1364,    136.50,65
1365,    136.60,73
1366,    136.70,55
1367,    136.80,50
1368,    136.90,53
1369,    137.00,55
1370,    137.10,51
1371,    137.20,54
1372,    137.30,46
1373,    137.40,71
1374,    137.50,57
1375,    137.60,60
1376,    137.70,56
1377,    137.80,58
1378,    137.90,53
1379,    138.00,57
1380,    138.10,62
1381,    138.20,62
1382,    138.30,61
1383,    138.40,65
1384,    138.50,70
1385,    138.60,57
1386,    138.70,61
1387,    138.80,57
1388,    138.90,54
1389,    139.00,51
1390,    139.10,53
1391,    139.20,63
1392,    139.30,76
