Spectrum Name:,
Description:,
Student ID:,
Detector Used:,
Comments:,
Acquisition Mode:,Mossbauer
Mossbauer Dwell Time:,0.1 mSeconds
Elapsed Passes:,2508 
High Voltage:,1800
Conversion Gain:,2048
Coarse Gain:,32
Fine Gain:,1.78
ULD:,  40%
LLD:,  22%

Channel Data:
Chan,Dwell(mSec.),Counts
1283,    128.40,41
1284,    128.50,53
1285,    128.60,40
1286,    128.70,37
1287,    128.80,30
1288,    128.90,41
1289,    129.00,43
1290,    129.10,44
1291,    129.20,49
1292,    129.30,48
1293,    129.40,47
1294,    129.50,40
1295,    129.60,44
1296,    129.70,48
1297,    129.80,48
1298,    129.90,42
1299,    130.00,48
1300,    130.10,43
1301,    130.20,45
1302,    130.30,33
1303,    130.40,29
1304,    130.50,45
1305,    130.60,47
1306,    130.70,40
1307,    130.80,34
1308,    130.90,36
1309,    131.00,51
1310,    131.10,33
1311,    131.20,28
1312,    131.30,35
1313,    131.40,42
1314,    131.50,30
1315,    131.60,35
1316,    131.70,37
1317,    131.80,45
1318,    131.90,41
1319,    132.00,40
1320,    132.10,44
1321,    132.20,46
1322,    132.30,34
1323,    132.40,47
1324,    132.50,60
1325,    132.60,39
1326,    132.70,36
1327,    132.80,41
1328,    132.90,31
1329,    133.00,40
1330,    133.10,34
1331,    133.20,41
1332,    133.30,37
1333,    133.40,41
1334,    133.50,35
1335,    133.60,39
1336,    133.70,38
1337,    133.80,28
1338,    133.90,30
1339,    134.00,32
1340,    134.10,34
1341,    134.20,39
1342,    134.30,30
1343,    134.40,28
1344,    134.50,35
1345,    134.60,29
1346,    134.70,32
1347,    134.80,29
1348,    134.90,32
1349,    135.00,43
1350,    135.10,33
1351,    135.20,36
1352,    135.30,34
1353,    135.40,35
1354,    135.50,34
1355,    135.60,38
1356,    135.70,23
1357,    135.80,44
1358,    135.90,31
1359,    136.00,24
1360,    136.10,35
1361,    136.20,31
1362,    136.30,37
1363,    136.40,16
1364,    136.50,29
1365,    136.60,37
1366,    136.70,33
1367,    136.80,24
1368,    136.90,25
1369,    137.00,29
1370,    137.10,24
1371,    137.20,24
1372,    137.30,38
1373,    137.40,25
1374,    137.50,31
1375,    137.60,24
1376,    137.70,27
1377,    137.80,29
1378,    137.90,35
1379,    138.00,33
1380,    138.10,31
1381,    138.20,38
1382,    138.30,25
1383,    138.40,31
1384,    138.50,32
1385,    138.60,45
1386,    138.70,28
1387,    138.80,44
1388,    138.90,30
1389,    139.00,33
1390,    139.10,36
1391,    139.20,43
1392,    139.30,29
1393,    139.40,38
1394,    139.50,31
1395,    139.60,36
1396,    139.70,43
1397,    139.80,39
1398,    139.90,32
1399,    140.00,36
1400,    140.10,38
1401,    140.20,42
1402,    140.30,53
1403,    140.40,42
1404,    140.50,43
1405,    140.60,27
1406,    140.70,42
1407,    140.80,35
1408,    140.90,49
1409,    141.00,33
