# header lines commented out 3/9 JL
#Spectrum Name:,
#Description:,
#Student ID:,
#Detector Used:,
#Comments:,
#Acquisition Mode:,Mossbauer
#Mossbauer Dwell Time:,0.1 mSeconds
#Elapsed Passes:,5000 
#High Voltage:,1800
#Conversion Gain:,2048
#Coarse Gain:,32
#Fine Gain:,1.78
#ULD:,  40%
#LLD:,  22%
#
#Channel Data:
#Chan,Dwell(mSec.),Counts
1134,    113.50,85
1135,    113.60,99
1136,    113.70,92
1137,    113.80,90
1138,    113.90,82
1139,    114.00,86
1140,    114.10,85
1141,    114.20,99
1142,    114.30,73
1143,    114.40,89
1144,    114.50,94
1145,    114.60,105
1146,    114.70,87
1147,    114.80,108
1148,    114.90,79
1149,    115.00,101
1150,    115.10,88
1151,    115.20,95
1152,    115.30,97
1153,    115.40,96
1154,    115.50,108
1155,    115.60,104
1156,    115.70,98
1157,    115.80,94
1158,    115.90,106
1159,    116.00,106
1160,    116.10,114
1161,    116.20,92
1162,    116.30,93
1163,    116.40,97
1164,    116.50,115
1165,    116.60,96
1166,    116.70,105
1167,    116.80,100
1168,    116.90,113
1169,    117.00,102
1170,    117.10,102
1171,    117.20,107
1172,    117.30,96
1173,    117.40,106
1174,    117.50,106
1175,    117.60,93
1176,    117.70,111
1177,    117.80,101
1178,    117.90,86
1179,    118.00,118
1180,    118.10,103
1181,    118.20,107
1182,    118.30,107
1183,    118.40,100
1184,    118.50,100
1185,    118.60,106
1186,    118.70,110
1187,    118.80,102
1188,    118.90,110
1189,    119.00,109
1190,    119.10,117
1191,    119.20,114
1192,    119.30,101
1193,    119.40,104
1194,    119.50,96
1195,    119.60,112
1196,    119.70,124
1197,    119.80,128
1198,    119.90,122
1199,    120.00,97
1200,    120.10,101
1201,    120.20,91
1202,    120.30,116
1203,    120.40,93
1204,    120.50,102
1205,    120.60,116
1206,    120.70,101
1207,    120.80,108
1208,    120.90,99
1209,    121.00,97
1210,    121.10,111
1211,    121.20,109
1212,    121.30,98
1213,    121.40,108
1214,    121.50,111
1215,    121.60,106
1216,    121.70,107
1217,    121.80,116
1218,    121.90,109
1219,    122.00,115
1220,    122.10,113
1221,    122.20,108
1222,    122.30,106
1223,    122.40,113
1224,    122.50,113
1225,    122.60,94
1226,    122.70,115
1227,    122.80,111
1228,    122.90,90
1229,    123.00,108
1230,    123.10,108
1231,    123.20,125
1232,    123.30,118
1233,    123.40,105
1234,    123.50,123
1235,    123.60,112
1236,    123.70,128
1237,    123.80,107
1238,    123.90,105
1239,    124.00,97
1240,    124.10,121
1241,    124.20,129
1242,    124.30,115
1243,    124.40,102
1244,    124.50,126
1245,    124.60,123
1246,    124.70,112
1247,    124.80,99
1248,    124.90,99
1249,    125.00,101
1250,    125.10,90
1251,    125.20,97
1252,    125.30,101
1253,    125.40,118
1254,    125.50,99
1255,    125.60,97
1256,    125.70,104
1257,    125.80,81
1258,    125.90,109
1259,    126.00,111
1260,    126.10,109
1261,    126.20,120
1262,    126.30,103
1263,    126.40,123
1264,    126.50,120
1265,    126.60,111
1266,    126.70,116
1267,    126.80,114
1268,    126.90,115
1269,    127.00,82
1270,    127.10,112
1271,    127.20,106
1272,    127.30,110
1273,    127.40,123
1274,    127.50,107
1275,    127.60,116
1276,    127.70,111
1277,    127.80,100
1278,    127.90,118
1279,    128.00,99
1280,    128.10,117
1281,    128.20,124
1282,    128.30,97
1283,    128.40,103
1284,    128.50,97
1285,    128.60,119
1286,    128.70,116
1287,    128.80,109
1288,    128.90,104
1289,    129.00,117
1290,    129.10,97
1291,    129.20,123
1292,    129.30,111
1293,    129.40,105
1294,    129.50,111
1295,    129.60,115
1296,    129.70,103
1297,    129.80,129
1298,    129.90,105
1299,    130.00,109
1300,    130.10,111
1301,    130.20,109
1302,    130.30,81
1303,    130.40,87
1304,    130.50,94
1305,    130.60,104
1306,    130.70,105
1307,    130.80,107
1308,    130.90,110
1309,    131.00,104
1310,    131.10,108
1311,    131.20,94
1312,    131.30,94
1313,    131.40,99
1314,    131.50,104
1315,    131.60,79
1316,    131.70,142
1317,    131.80,115
1318,    131.90,98
1319,    132.00,104
1320,    132.10,102
1321,    132.20,96
1322,    132.30,92
1323,    132.40,110
1324,    132.50,109
1325,    132.60,99
1326,    132.70,93
1327,    132.80,85
1328,    132.90,77
1329,    133.00,96
