,CH1,CH2
Second,Volt,Volt
4.95758e-01,-6.00e-04,-2.00e-01, 
4.95760e-01,-4.00e-04,-2.00e-01, 
4.95762e-01,-2.00e-04,-2.00e-01, 
4.95764e-01,0.00e+00,-2.00e-01, 
4.95766e-01,2.00e-04,-2.00e-01, 
4.95768e-01,4.00e-04,-2.00e-01, 
4.95770e-01,2.00e-04,-2.00e-01, 
4.95772e-01,0.00e+00,-2.00e-01, 
4.95774e-01,2.00e-04,-2.00e-01, 
4.95776e-01,2.00e-04,-2.00e-01, 
4.95778e-01,0.00e+00,-2.00e-01, 
4.95780e-01,0.00e+00,-2.00e-01, 
4.95782e-01,2.00e-04,-2.00e-01, 
4.95784e-01,0.00e+00,0.00e+00, 
4.95786e-01,2.00e-04,-2.00e-01, 
4.95788e-01,2.00e-04,-2.00e-01, 
4.95790e-01,-2.00e-04,-2.00e-01, 
4.95792e-01,-2.00e-04,-2.00e-01, 
4.95794e-01,-2.00e-04,-2.00e-01, 
4.95796e-01,-2.00e-04,-2.00e-01, 
4.95798e-01,-2.00e-04,-2.00e-01, 
4.95800e-01,-2.00e-04,-2.00e-01, 
4.95802e-01,-6.00e-04,-2.00e-01, 
4.95804e-01,-4.00e-04,-2.00e-01, 
4.95806e-01,-4.00e-04,-2.00e-01, 
4.95808e-01,-2.00e-04,-2.00e-01, 
4.95810e-01,-2.00e-04,-2.00e-01, 
4.95812e-01,-2.00e-04,-2.00e-01, 
4.95814e-01,-2.00e-04,-2.00e-01, 
4.95816e-01,-2.00e-04,-2.00e-01, 
4.95818e-01,-2.00e-04,-2.00e-01, 
4.95820e-01,-2.00e-04,-2.00e-01, 
4.95822e-01,-2.00e-04,-2.00e-01, 
4.95824e-01,2.00e-04,-2.00e-01, 
4.95826e-01,0.00e+00,-2.00e-01, 
4.95828e-01,2.00e-04,-2.00e-01, 
4.95830e-01,4.00e-04,-2.00e-01, 
4.95832e-01,2.00e-04,-2.00e-01, 
4.95834e-01,0.00e+00,-2.00e-01, 
4.95836e-01,0.00e+00,-2.00e-01, 
4.95838e-01,0.00e+00,-2.00e-01, 
4.95840e-01,0.00e+00,-2.00e-01, 
4.95842e-01,-2.00e-04,-2.00e-01, 
4.95844e-01,0.00e+00,-2.00e-01, 
4.95846e-01,2.00e-04,-2.00e-01, 
4.95848e-01,2.00e-04,-2.00e-01, 
4.95850e-01,2.00e-04,-2.00e-01, 
4.95852e-01,0.00e+00,-2.00e-01, 
4.95854e-01,0.00e+00,-2.00e-01, 
4.95856e-01,2.00e-04,-2.00e-01, 
4.95858e-01,0.00e+00,-2.00e-01, 
4.95860e-01,4.00e-04,-2.00e-01, 
4.95862e-01,2.00e-04,-2.00e-01, 
4.95864e-01,-2.00e-04,-2.00e-01, 
4.95866e-01,-2.00e-04,-2.00e-01, 
4.95868e-01,-2.00e-04,-2.00e-01, 
4.95870e-01,-2.00e-04,-2.00e-01, 
4.95872e-01,-2.00e-04,-2.00e-01, 
4.95874e-01,0.00e+00,-2.00e-01, 
4.95876e-01,2.00e-04,-2.00e-01, 
4.95878e-01,2.00e-04,-2.00e-01, 
4.95880e-01,-2.00e-04,-2.00e-01, 
4.95882e-01,-2.00e-04,-2.00e-01, 
4.95884e-01,0.00e+00,-2.00e-01, 
4.95886e-01,0.00e+00,-2.00e-01, 
4.95888e-01,0.00e+00,-2.00e-01, 
4.95890e-01,-2.00e-04,-2.00e-01, 
4.95892e-01,-2.00e-04,-2.00e-01, 
4.95894e-01,-2.00e-04,-2.00e-01, 
4.95896e-01,-2.00e-04,-2.00e-01, 
4.95898e-01,-2.00e-04,-2.00e-01, 
4.95900e-01,-2.00e-04,-2.00e-01, 
4.95902e-01,-2.00e-04,-2.00e-01, 
4.95904e-01,-2.00e-04,-2.00e-01, 
4.95906e-01,0.00e+00,-2.00e-01, 
4.95908e-01,-2.00e-04,-2.00e-01, 
4.95910e-01,0.00e+00,-2.00e-01, 
4.95912e-01,-2.00e-04,-2.00e-01, 
4.95914e-01,-2.00e-04,-2.00e-01, 
4.95916e-01,-2.00e-04,-2.00e-01, 
4.95918e-01,-2.00e-04,-2.00e-01, 
4.95920e-01,-2.00e-04,-2.00e-01, 
4.95922e-01,-2.00e-04,-2.00e-01, 
4.95924e-01,-2.00e-04,-2.00e-01, 
4.95926e-01,-4.00e-04,-2.00e-01, 
4.95928e-01,-2.00e-04,-2.00e-01, 
4.95930e-01,-4.00e-04,-2.00e-01, 
4.95932e-01,-2.00e-04,-2.00e-01, 
4.95934e-01,0.00e+00,-2.00e-01, 
4.95936e-01,2.00e-04,-2.00e-01, 
4.95938e-01,4.00e-04,-2.00e-01, 
