,CH1,CH2
Second,Volt,Volt
-1.77402e+00,9.60e-04,8.00e-02, 
-1.77329e+00,6.40e-04,7.20e-02, 
-1.77255e+00,6.40e-04,8.00e-02, 
-1.77182e+00,4.80e-04,8.00e-02, 
-1.77109e+00,5.60e-04,7.20e-02, 
-1.77036e+00,5.60e-04,7.20e-02, 
-1.76962e+00,7.20e-04,7.20e-02, 
-1.76889e+00,5.60e-04,7.20e-02, 
-1.76816e+00,8.00e-04,7.20e-02, 
-1.76743e+00,5.60e-04,7.20e-02, 
-1.76669e+00,3.20e-04,7.20e-02, 
-1.76596e+00,5.60e-04,7.20e-02, 
-1.76523e+00,8.00e-04,7.20e-02, 
-1.76450e+00,6.40e-04,7.20e-02, 
-1.76376e+00,6.40e-04,6.40e-02, 
-1.76303e+00,8.00e-04,7.20e-02, 
-1.76230e+00,8.00e-04,7.20e-02, 
-1.76157e+00,6.40e-04,6.40e-02, 
-1.76083e+00,6.40e-04,5.60e-02, 
-1.76010e+00,5.60e-04,6.40e-02, 
-1.75937e+00,5.60e-04,6.40e-02, 
-1.75864e+00,5.60e-04,6.40e-02, 
-1.75790e+00,5.60e-04,5.60e-02, 
-1.75717e+00,5.60e-04,6.40e-02, 
-1.75644e+00,9.60e-04,6.40e-02, 
-1.75571e+00,5.60e-04,5.60e-02, 
-1.75497e+00,6.40e-04,5.60e-02, 
-1.75424e+00,6.40e-04,5.60e-02, 
-1.75351e+00,3.20e-04,5.60e-02, 
-1.75278e+00,4.80e-04,5.60e-02, 
-1.75204e+00,3.20e-04,5.60e-02, 
-1.75131e+00,4.80e-04,5.60e-02, 
-1.75058e+00,5.60e-04,5.60e-02, 
-1.74985e+00,6.40e-04,5.60e-02, 
-1.74912e+00,6.40e-04,5.60e-02, 
-1.74838e+00,5.60e-04,5.60e-02, 
-1.74765e+00,8.00e-04,5.60e-02, 
-1.74692e+00,5.60e-04,5.60e-02, 
-1.74619e+00,6.40e-04,5.60e-02, 
-1.74545e+00,7.20e-04,5.60e-02, 
-1.74472e+00,8.00e-04,5.60e-02, 
-1.74399e+00,5.60e-04,5.60e-02, 
-1.74326e+00,5.60e-04,5.60e-02, 
-1.74252e+00,3.20e-04,4.80e-02, 
-1.74179e+00,3.20e-04,4.80e-02, 
-1.74106e+00,7.20e-04,4.00e-02, 
-1.74033e+00,3.20e-04,4.80e-02, 
-1.73959e+00,5.60e-04,4.00e-02, 
-1.73886e+00,5.60e-04,4.00e-02, 
-1.73813e+00,7.20e-04,4.80e-02, 
-1.73740e+00,5.60e-04,4.80e-02, 
-1.73666e+00,7.20e-04,4.00e-02, 
-1.73593e+00,1.60e-04,4.00e-02, 
-1.73520e+00,5.60e-04,4.00e-02, 
-1.73447e+00,5.60e-04,4.00e-02, 
-1.73373e+00,4.00e-04,4.00e-02, 
-1.73300e+00,2.40e-04,3.20e-02, 
-1.73227e+00,8.00e-04,3.20e-02, 
-1.73154e+00,5.60e-04,4.00e-02, 
-1.73080e+00,5.60e-04,4.00e-02, 
-1.73007e+00,3.20e-04,3.20e-02, 
-1.72934e+00,4.80e-04,4.00e-02, 
-1.72861e+00,4.80e-04,4.00e-02, 
-1.72787e+00,5.60e-04,3.20e-02, 
-1.72714e+00,5.60e-04,3.20e-02, 
-1.72641e+00,8.00e-04,3.20e-02, 
-1.72568e+00,5.60e-04,3.20e-02, 
-1.72495e+00,5.60e-04,3.20e-02, 
-1.72421e+00,5.60e-04,3.20e-02, 
-1.72348e+00,5.60e-04,3.20e-02, 
-1.72275e+00,4.80e-04,3.20e-02, 
-1.72202e+00,5.60e-04,2.40e-02, 
